Price,Close,High,Low,Open,Volume
Ticker,ENI.MI,ENI.MI,ENI.MI,ENI.MI,ENI.MI
Date,,,,,
2021-04-06,7.75616455078125,7.86279889410539,7.711733280141572,7.827253877593647,19947182
2021-04-07,7.742834568023682,7.836139165546162,7.711732329305187,7.773936100531175,12034489
2021-04-08,7.597694396972656,7.766531814835016,7.531047843386934,7.760607409947649,18608692
2021-04-09,7.553264141082764,7.640645064202536,7.526605374823038,7.578441982474369,11528097
2021-04-12,7.525123119354248,7.588807820900926,7.4925406593833115,7.569554388597403,11627185
2021-04-13,7.572515964508057,7.615466307594818,7.5043884916014045,7.5532625328994145,12115293
2021-04-14,7.766531467437744,7.799113927333108,7.541414684953715,7.590288727902294,20597362
2021-04-15,7.674707412719727,7.7902280006518145,7.648048652532853,7.768012014057238,16033186
2021-04-16,7.664340496063232,7.719138236624716,7.612503898453192,7.686555777204076,15814810
2021-04-19,7.645087718963623,7.689518285051235,7.605099927000326,7.649530493087938,9757521
2021-04-20,7.459959506988525,7.707291614862923,7.41552822995749,7.671746593238093,19976050
2021-04-21,7.516236782073975,7.590288661253554,7.424413101605469,7.496983349984168,15510928
2021-04-22,7.529567718505859,7.5562264840140525,7.468845563357618,7.525124237815575,10658105
2021-04-23,7.4806928634643555,7.5340096825341565,7.44366692194336,7.496983741013161,8785463
2021-04-26,7.514756202697754,7.541414965172382,7.436261546142812,7.5058699485395435,7665954
2021-04-27,7.486616134643555,7.5458573552100106,7.437742092365677,7.541414581462501,9910359
2021-04-28,7.556224346160889,7.600654903226141,7.474767147856307,7.529565588195154,10963094
2021-04-29,7.55474328994751,7.6495295213362935,7.535489858765757,7.609541734452812,14754980
2021-04-30,7.353323936462402,7.53104760287446,7.331848763919012,7.408121678523362,25912124
2021-05-03,7.479212760925293,7.4880990161155685,7.123764671947801,7.302229178851472,19883219
2021-05-04,7.479212760925293,7.631758611567478,7.4495921456947665,7.49402271543497,20857969
2021-05-05,7.633237361907959,7.65545334666054,7.538451843898641,7.563628971256205,15508449
2021-05-06,7.6465678215026855,7.7250624722813255,7.568073170724046,7.642124341645024,18788776
2021-05-07,7.642125129699707,7.70284798594255,7.545857961985445,7.696923580925091,11646465
2021-05-10,7.7072906494140625,7.748759365307684,7.665821933520442,7.7235822333198865,13104212
2021-05-11,7.587326526641846,7.674707430053652,7.542895259563372,7.649529594340677,19898882
2021-05-12,7.744316101074219,7.7709748622660255,7.534009273135054,7.590288644691851,22632917
2021-05-13,7.630277633666992,7.6628600983306,7.489579888853375,7.656936399052399,17709060
2021-05-14,7.7235822677612305,7.744316625800501,7.593251008355668,7.627315100999543,16722212
2021-05-17,7.748760223388672,7.766532733942914,7.640644941430076,7.728025863145783,12647190
2021-05-18,7.726545333862305,7.867243088232585,7.726545333862305,7.775419387282989,19456030
2021-05-19,7.550300121307373,7.710251260471627,7.4495901971084715,7.645086347736332,23222206
2021-05-20,7.538453102111816,7.568073713848144,7.428856203097423,7.547339356253824,14357519
2021-05-21,7.615468502044678,7.630278458051433,7.499947879104762,7.522163166220517,17574246
2021-05-24,7.665508270263672,7.717067188397274,7.5601170518774845,7.650344435525372,19922194
2021-05-25,7.5707316398620605,7.700386000785037,7.564666395452072,7.700386000785037,13875392
2021-05-26,7.604850769042969,7.639728814902894,7.554808889872615,7.588170624710083,10976163
2021-05-27,7.6579270362854,7.667025626745143,7.568458166002886,7.57452341091875,14832695
2021-05-28,7.653378486633301,7.698871445512925,7.6109188737363525,7.694321788081937,9568551
2021-05-31,7.624565124511719,7.662475796722489,7.613950223063014,7.650344584079103,7485292
2021-06-01,7.805019855499268,7.82776669466861,7.660960156190059,7.6685424359131735,18378374
2021-06-02,7.862643718719482,7.936948755561874,7.808052897625,7.829282701555408,13321467
2021-06-03,7.915719032287598,7.946047429994215,7.8156352475471556,7.8778090774688545,13544248
2021-06-04,7.870226860046387,7.980925548712815,7.861128268353224,7.91875244138124,13688725
2021-06-07,7.926332950592041,7.926332950592041,7.81108463028692,7.885388935578256,13482548
2021-06-08,7.958179473876953,7.965761031090378,7.818668697945265,7.886907774468424,13976631
2021-06-09,7.918752193450928,7.970310396040571,7.8565790880659465,7.970310396040571,12971988
2021-06-10,7.971826076507568,8.026417620636746,7.852028809379945,7.900554385355003,15826289
2021-06-11,8.023383140563965,8.03703138620947,7.965758982048381,7.983956160851815,10727146
2021-06-14,8.134081840515137,8.18564003198253,8.03703142490599,8.03703142490599,20680214
2021-06-15,8.138631820678711,8.170476523462455,8.049162956808635,8.167443901221878,13823570
2021-06-16,8.144696235656738,8.214451601686983,8.10375294723527,8.167443069402081,11866253
2021-06-17,8.059778213500977,8.176542851948007,8.058261902313756,8.100721507899612,20237446
2021-06-18,7.8201823234558105,8.059776803173689,7.782271658065351,8.0264157936347,31184874
2021-06-21,7.899038314819336,7.956662483238746,7.673091298167431,7.748912648517811,11519148
2021-06-22,7.896005153656006,7.955145634770925,7.835348361192397,7.946047043592783,8536850
2021-06-23,7.902068614959717,8.014283573105107,7.891453715800791,7.930880690701303,14691086
2021-06-24,7.991539001464844,8.011252492707909,7.888422611771539,7.9187510042158,9755148
2021-06-25,8.003671646118164,8.029451109697796,7.96879431395447,7.9915404315867065,8157008
2021-06-28,7.841413497924805,8.027933512663296,7.81866738393516,7.985473183973786,13006782
2021-06-29,7.838380336761475,7.889938529034139,7.785305110319307,7.812600879082203,7923219
2021-06-30,7.78682279586792,7.877807976269409,7.7307149425649975,7.835347646946631,11809482
2021-07-01,7.930882930755615,7.982441130245105,7.786823234444219,7.786823234444219,13628215
2021-07-02,7.883873462677002,7.964243743981865,7.858094725137305,7.941497628956025,7617134
2021-07-05,7.927849769592285,7.9748583089147,7.836864590247248,7.914201522684675,6872988
2021-07-06,7.78682279586792,8.01125276290774,7.76104333603216,7.953628598394348,15554701
2021-07-07,7.711002826690674,7.89752287749562,7.659444620904495,7.814119238263033,16505770
2021-07-08,7.554051876068115,7.70645163430941,7.475955704116242,7.670057996754229,24876488
2021-07-09,7.642761707305908,7.654892919000554,7.52220593818281,7.559358813433607,12625107
2021-07-12,7.653378486633301,7.691289165185312,7.548745765839242,7.645796206305688,8455597
2021-07-13,7.585138320922852,7.68067315931191,7.555568444210731,7.668541946380936,9359486
2021-07-14,7.600302696228027,7.700386465896877,7.569974303088556,7.574523236670808,9436703
2021-07-15,7.513865947723389,7.53888688846673,7.4471431980458505,7.5214482262724935,16002442
2021-07-16,7.454726696014404,7.579831420195329,7.37966386150585,7.4721653610612,14896004
2021-07-19,7.168123722076416,7.362225315454441,7.127938217011936,7.339479198804628,25531548
2021-07-20,7.205275058746338,7.271239295660306,7.07486289611048,7.197692779700015,16657712
2021-07-21,7.392552852630615,7.422881245666688,7.172671822347604,7.224988535337756,17552908
2021-07-22,7.312182426452637,7.4570006267993065,7.297776385821581,7.3940690136786875,13741983
2021-07-23,7.331138610839844,7.407718483197818,7.316732567830526,7.356918074041582,10031178
2021-07-26,7.480505466461182,7.488087745549559,7.271239335989129,7.31445745908976,15009244
2021-07-27,7.436528205871582,7.490361225970886,7.383453702852216,7.447901623555392,11342853
2021-07-28,7.5191731452941895,7.540402946049229,7.425155352938184,7.45093408681822,11211306
2021-07-29,7.5927205085754395,7.654893606796928,7.536612655203304,7.551777213498561,15200567
2021-07-30,7.600302696228027,7.798953924371641,7.580589204533075,7.665508416089223,19594569
2021-08-02,7.56087589263916,7.686738401772366,7.54571133416584,7.6730908776151345,16548939
2021-08-03,7.685222148895264,7.748912282646477,7.573765680231058,7.589688032897373,19202622
2021-08-04,7.673090934753418,7.735264034167926,7.607885212856041,7.706451951322823,10920089
2021-08-05,7.733748435974121,7.754978241483479,7.600303634307005,7.604852568450717,11456540
2021-08-06,7.811084747314453,7.832314549144334,7.694320114164219,7.735263406705545,13104562
2021-08-09,7.79743766784668,7.8019866014608255,7.726165256537586,7.794404322351315,11843515
2021-08-10,7.847477912902832,7.8580928122032505,7.779238861351119,7.81714952588938,9528788
2021-08-11,7.897520542144775,7.902069475242788,7.845961628518853,7.85506021780073,11903269
2021-08-12,7.9445295333862305,7.996087726891382,7.894487651000952,7.900553618566337,12737711
2021-08-13,7.974858283996582,8.00063774345246,7.905102907741417,7.9384646462238395,10840315
2021-08-16,7.864160060882568,7.921784227826319,7.794404680657493,7.921784227826319,16245087
2021-08-17,7.867190837860107,7.9202653305656785,7.7549751631601405,7.811083000510124,13313278
2021-08-18,7.859610557556152,7.873258081123004,7.808052362531927,7.8671928364648105,10632416
2021-08-19,7.639729022979736,7.73223050564169,7.616982187765786,7.718582982982014,31091654
2021-08-20,7.629116058349609,7.6700593598039415,7.569975573340895,7.650345864801037,14148256
2021-08-23,7.759526252746582,7.759526252746582,7.6518602135708775,7.682188604020357,15205357
2021-08-24,7.823215961456299,7.853544353090858,7.770141456867295,7.800469848501853,13473152
2021-08-25,7.832314491271973,7.8398967698940165,7.789854887925943,7.812601000706189,8469631
2021-08-26,7.814119338989258,7.861128610938238,7.773176036128754,7.801988123898382,10300966
2021-08-27,7.906620502471924,7.923300649809572,7.823216873439774,7.838381432567794,14166843
2021-08-30,7.9096527099609375,7.955144938785586,7.892971840412732,7.921783922775115,8640464
2021-08-31,7.926332950592041,7.939980473539381,7.8702251015351985,7.923299605314724,18640305
2021-09-01,7.958179473876953,8.049164668212482,7.946047536163377,7.955146127905535,19475031
2021-09-02,8.061295509338379,8.09768987462076,7.9627280392702735,7.98850750185963,17048493
2021-09-03,7.9839558601379395,8.082523305705795,7.970308338092328,8.059777194601162,14713759
2021-09-06,8.026418685913086,8.096174075056636,7.991540629798281,8.015803059462968,10952359
2021-09-07,8.023383140563965,8.085556232237474,7.999120717549962,8.038547697262112,11697761
2021-09-08,8.029448509216309,8.10830246276157,7.9323973782243264,8.014283953648771,18936416
2021-09-09,8.026418685913086,8.07797689126509,7.9824420379025085,8.02186902842217,13919894
2021-09-10,7.994570255279541,8.076457551638967,7.98547166679516,8.052194407985356,12568028
2021-09-13,8.193222999572754,8.225067703767897,8.038548412159525,8.043097345722005,28029686
2021-09-14,8.267529487609863,8.346383467925973,8.206872690918404,8.206872690918404,21974204
2021-09-15,8.332734107971191,8.391874585325276,8.284208532468922,8.294823434320735,20646537
2021-09-16,8.358512878417969,8.490441346590137,8.343348320975426,8.364578122926266,30759090
2021-09-17,8.296339988708496,8.464662097347661,8.282691742055759,8.423718803561279,36040734
2021-09-20,8.21899700164795,8.3531654457338,8.1527023245222,8.326332208515248,26213320
2021-09-21,8.370526313781738,8.451027508202673,8.248985353786534,8.253721116633493,19744092
2021-09-22,8.591509819030762,8.624657903117745,8.444713956541152,8.474704614303917,22755868
2021-09-23,8.604138374328613,8.679903813947353,8.548892067011574,8.66569727656218,15922933
2021-09-24,8.627815246582031,8.664119254483225,8.570990600305043,8.618344472202534,12280924
2021-09-27,8.828277587890625,8.84564079821751,8.675167626577348,8.681481726513724,22930665
2021-09-28,8.889837265014648,9.027162353208903,8.886680591369597,8.904043049081572,28629086
2021-09-29,8.987701416015625,9.000329616618355,8.799865775854824,8.886681079843457,17341462
2021-09-30,9.112398147583008,9.137653793584816,8.998750374899448,9.006642058652359,27298469
2021-10-01,9.0618896484375,9.110821105314477,8.919828783402538,9.009800764946583,19563954
2021-10-04,9.188165664672852,9.279715983453556,9.046104799231609,9.069781359250392,25481124
2021-10-05,9.350744247436523,9.402833123188088,9.18027183685473,9.233939049346622,28265202
2021-10-06,9.20710563659668,9.350744061748053,9.151859335797392,9.350744061748053,22966517
2021-10-07,9.145546913146973,9.31128432696482,8.986122846803042,9.273401231464437,25591317
2021-10-08,9.358635902404785,9.391783229176486,9.196055941763367,9.230781605143612,25139901
2021-10-11,9.475442886352539,9.527531767625874,9.349166901770422,9.423354005079204,22362197
2021-10-12,9.450187683105469,9.48017834136782,9.334960813289182,9.391784703437068,16097752
2021-10-13,9.330225944519043,9.464394374801719,9.226048175373839,9.450188589068931,19824484
2021-10-14,9.454922676086426,9.507011555568514,9.417040333613041,9.42651110739744,19042947
2021-10-15,9.634865760803223,9.64907154387305,9.518060564828676,9.532266347898505,21210629
2021-10-18,9.656965255737305,9.710632474346474,9.617503822074484,9.641180381206478,17152230
2021-10-19,9.606454849243164,9.702740176741544,9.593827401035291,9.674328606439895,16104721
2021-10-20,9.721680641174316,9.746936287437679,9.593826331083088,9.604875441115755,13570949
2021-10-21,9.576464653015137,9.72168219609757,9.557523103454072,9.682220759956069,15135627
2021-10-22,9.532266616821289,9.642758469066044,9.511746733661443,9.579619730166065,13108483
2021-10-25,9.69011116027832,9.735886687536862,9.559100183245146,9.601718284464528,14628741
2021-10-26,9.753247261047363,9.865317423532806,9.585931561842614,9.699580060710895,19923852
2021-10-27,9.682219505310059,9.819545345500602,9.622238943024842,9.737465809814923,19233474
2021-10-28,9.600140571594238,9.647494442329956,9.486492787156998,9.608033008827565,16985428
2021-10-29,9.78955364227295,9.852691624107445,9.612767142603536,9.623816251791366,26402029
2021-11-01,10.059469223022461,10.098929898916454,9.825858077769883,9.847956297123046,24242601
2021-11-02,9.89688777923584,10.12734148164044,9.827435700128555,10.059468491798581,21518514
2021-11-03,9.770613670349121,9.862163984548824,9.701161578083099,9.857428221183472,16475518
2021-11-04,9.912674903869629,9.975812898259655,9.795868936850242,9.795868936850242,16348057
2021-11-05,10.001067161560059,10.054734378126291,9.829016401176087,9.829016401176087,14126171
2021-11-08,10.008957862854004,10.128919722729098,9.956868992180747,10.038948515988798,13584199
2021-11-09,9.960026741027832,10.065782830382362,9.918986974691547,9.980546624195975,10066288
2021-11-10,9.994752883911133,10.12260795194703,9.991596210246904,10.002645320735907,16042075
2021-11-11,9.980545997619629,10.021585761379448,9.893731460126531,9.944241996497393,10370345
2021-11-12,9.874791145324707,9.960027356780602,9.822702265805637,9.944243235571538,13719125
2021-11-15,9.901623725891113,9.933193471561136,9.795867636954691,9.817965856792377,10901389
2021-11-16,9.94266414642334,10.021587010464234,9.91267424085858,9.945821572796639,12105355
2021-11-17,9.9379301071167,9.996333092427959,9.898468671239595,9.923724321373228,10063683
2021-11-18,9.810074806213379,9.855849585593871,9.715367821083099,9.825858927402985,18750020
2021-11-19,9.60329532623291,10.07209512909676,9.578039684645804,9.960024960089543,27790201
2021-11-22,9.729571342468262,9.75482623156341,9.527529219050923,9.628550280759592,16066193
2021-11-23,9.770613670349121,9.843222436415887,9.590670468414695,9.634866912282057,14566945
2021-11-24,9.762721061706543,9.906360254416764,9.674328175524387,9.82585905259786,14142661
2021-11-25,9.704317092895508,9.7848182865141,9.663278080394422,9.778504939666615,10793759
2021-11-26,9.099771499633789,9.33496100738974,9.069780840747848,9.312862785613621,36240991
2021-11-29,9.312862396240234,9.483334815765215,9.208684639271812,9.301813285814141,22433835
2021-11-30,9.188165664672852,9.233940447731069,9.03505568771189,9.11239946834991,26761672
2021-12-01,9.394942283630371,9.518061592408115,9.286028759456126,9.336539303005782,17637484
2021-12-02,9.423351287841797,9.459656036905958,9.238673127608005,9.304967774598184,18137069
2021-12-03,9.478601455688477,9.63960312964374,9.477023118590532,9.541739455592227,18439109
2021-12-06,9.701162338256836,9.754829560395978,9.565415569552785,9.565415569552785,13925642
2021-12-07,9.918986320495605,9.956869410819536,9.787975346342895,9.810073564810482,15369236
2021-12-08,9.778505325317383,9.90478129921697,9.75482801571308,9.84953499613777,11415930
2021-12-09,9.68064022064209,9.803759512115723,9.603296455638052,9.794288739489742,12442861
2021-12-10,9.633289337158203,9.75956533114439,9.609612023787571,9.6159261245526,8227832
2021-12-13,9.486491203308105,9.690110931815076,9.453343122995332,9.675905149298256,12390937
2021-12-14,9.587512969970703,9.617503628845324,9.470707760913498,9.505433430453687,11456932
2021-12-15,9.470707893371582,9.565414881985589,9.402834137566213,9.530689211959725,14308412
2021-12-16,9.626973152160645,9.680640362719434,9.518060394359592,9.595404160498761,17590204
2021-12-17,9.511746406555176,9.609610056055931,9.409146994284306,9.552786171463525,19831352
2021-12-20,9.33969497680664,9.33969497680664,9.093457138279069,9.233938890383781,16531786
2021-12-21,9.612768173217773,9.626973957221141,9.405990997108145,9.462814885785809,11864621
2021-12-22,9.6080322265625,9.625395436529296,9.46439304180056,9.61434632636793,9485605
2021-12-23,9.660122871398926,9.737467409345099,9.593828198300193,9.623818860701329,9547017
2021-12-27,9.702738761901855,9.715366960932558,9.549629563462087,9.565413683254246,6158602
2021-12-28,9.78955364227295,9.841642514919615,9.709052452001526,9.710630788647771,9148633
2021-12-29,9.691689491271973,9.846377776519361,9.647493053391042,9.786396466444309,9731333
2021-12-30,9.644336700439453,9.707474685985362,9.62065939136162,9.675905693212407,8216497
2022-01-03,9.792710304260254,9.847955850135632,9.686954222442768,9.707474104148496,9327410
2022-01-04,9.952136039733887,10.02948057562075,9.81481093330606,9.829017471923478,15884351
2022-01-05,10.067362785339355,10.084725997784597,9.918988569042371,9.967920779692593,16047955
2022-01-06,9.983704566955566,10.097353107207141,9.904782450427472,9.955292996390869,15643210
2022-01-07,10.094195365905762,10.102087802523283,9.98528260070786,10.015272505058913,12857361
2022-01-10,10.010537147521973,10.166803774341501,9.966340708259276,10.102087452183387,13906778
2022-01-11,10.109981536865234,10.117873221831555,9.96160656953421,10.043686114498183,10082884
2022-01-12,10.300972938537598,10.327806923012899,10.174696958413339,10.177853632117182,22009160
2022-01-13,10.278875350952148,10.302551910519002,10.217315693946924,10.261512139182186,13225765
2022-01-14,10.386208534240723,10.405150080669495,10.237834341655617,10.25677588808439,15720891
2022-01-17,10.42724895477295,10.47302448695826,10.34201274316031,10.425670617915562,12338054
2022-01-18,10.47302532196045,10.523535116080794,10.384631676921298,10.48407443350731,18979901
2022-01-19,10.591405868530273,10.634023965636901,10.447766706530272,10.496698902441759,19794212
2022-01-20,10.488808631896973,10.57878060694929,10.433563078442505,10.551946622320425,19821766
2022-01-21,10.34359073638916,10.422513597950323,10.233098880736373,10.370424720065929,17881760
2022-01-24,10.012116432189941,10.394101807024859,9.926880219066375,10.349905363577708,20679442
2022-01-25,10.334120750427246,10.372003847289829,9.999489237021912,10.127343559936762,18607939
2022-01-26,10.64191722869873,10.645073902014653,10.417776864657572,10.428825973927422,24678628
2022-01-27,10.900785446166992,10.92288366914418,10.480916951607593,10.49670182668517,25616509
2022-01-28,10.7129487991333,10.892891992783827,10.575622957823587,10.891313655956116,19845858
2022-01-31,10.503012657165527,10.76503610146732,10.44461043977091,10.725574675895983,20919460
2022-02-01,10.619820594787598,10.619820594787598,10.401994297539618,10.51564283317614,16676711
2022-02-02,10.540897369384766,10.652967564306532,10.52037748514084,10.561417253628692,13493904
2022-02-03,10.48723030090332,10.591408060426723,10.42093563672087,10.540897517526858,13518177
2022-02-04,10.638760566711426,10.703477642984158,10.533004476392234,10.562995133039555,17295995
2022-02-07,10.40672779083252,10.589828391733832,10.332540699006817,10.559837737138059,16200649
2022-02-08,10.288347244262695,10.510908584258043,10.236258355951925,10.354641919325733,12746726
2022-02-09,10.458818435668945,10.520378091951455,10.242570470214808,10.312022563815033,12584136
2022-02-10,10.495121955871582,10.548789168496308,10.379895094236806,10.379895094236806,10720904
2022-02-11,10.676644325256348,10.698742546760148,10.372003482147933,10.401994140664296,14123872
2022-02-14,10.515640258789062,10.727152404017566,10.417775868710168,10.654543656043954,20387459
2022-02-15,10.395679473876953,10.600878309033353,10.318335702829483,10.482494018290424,15663413
2022-02-16,10.503012657165527,10.558258954031036,10.327805252317585,10.394099905359289,13926631
2022-02-17,10.523534774780273,10.55983953487414,10.364111454680721,10.419357010623289,14169615
2022-02-18,10.630870819091797,10.733470254555163,10.558262045738054,10.670332256218371,19761436
2022-02-21,10.50775146484375,10.68295967313242,10.342014031543464,10.648233247286903,15944636
2022-02-22,10.648232460021973,10.692429657588205,10.308865933242014,10.308865933242014,18850071
2022-02-23,10.596142768859863,10.747674393238485,10.539318880133003,10.615084315990215,14234323
2022-02-24,10.545633316040039,10.826597600320374,10.312022148430021,10.457239677503642,35581182
2022-02-25,10.875529289245605,10.914990722434446,10.570888440036525,10.59298666198286,28060530
2022-02-28,10.916568756103516,10.974971735813863,10.542475824979917,10.788714438680781,27714174
2022-03-01,11.24804401397705,11.36327088830729,10.957608946442132,10.98602126896122,34839560
2022-03-02,11.467448234558105,11.500595566626258,11.20700383593089,11.366427901492912,29727128
2022-03-03,10.943402290344238,11.721578778852844,10.894470086456304,11.522694042380316,27291045
2022-03-04,10.144705772399902,10.87710672007909,10.10998010547179,10.848695152894347,32874311
2022-03-07,10.580357551574707,10.787134706434843,9.715366594463433,10.087880387878215,35013621
2022-03-08,10.788714408874512,10.86763727284189,10.476181132039573,10.490386916381448,24350724
2022-03-09,10.735048294067383,10.970237067920632,10.503015441579898,10.851853512486494,23835591
2022-03-10,10.34201431274414,10.739783862414505,10.307288638618736,10.652969300768833,21272480
2022-03-11,10.288347244262695,10.638762923021478,10.286768907141814,10.34990690796309,15443864
2022-03-14,10.242570877075195,10.35306274591944,10.119451559619566,10.28676807621146,14375697
2022-03-15,10.199952125549316,10.199952125549316,9.896889614631295,10.081568579189916,19719778
2022-03-16,10.078413009643555,10.357798239769165,10.013695921247644,10.291503566970599,20561605
2022-03-17,10.346747398376465,10.397257939399166,10.002645137365011,10.046841578510804,23535647
2022-03-18,10.045263290405273,10.417777873672417,9.890574992980907,10.409885436954069,29960266
2022-03-21,10.334120750427246,10.44776928835075,9.988440125881034,10.078412104597547,18673723
2022-03-22,10.34201431274414,10.602458750345491,10.327808526207459,10.409887323898019,15058029
2022-03-23,10.435141563415527,10.574044993785819,10.264668384721206,10.282031595766577,15153328
2022-03-24,10.50775146484375,10.643498236124865,10.413044467624202,10.482495813986619,11395491
2022-03-25,10.626133918762207,10.68927191034625,10.329385508850054,10.457239828908104,11646774
2022-03-28,10.474602699279785,10.832910752229996,10.454082815049286,10.559838909879025,13570473
2022-03-29,10.335697174072266,10.700319279553185,10.198372102362535,10.533003553822969,17382862
2022-03-30,10.561418533325195,10.561418533325195,10.384631990571627,10.41462265215157,12866099
2022-03-31,10.491965293884277,10.627712048409299,10.424092292953874,10.480916183205743,10324704
2022-04-01,10.586670875549316,10.621397292503369,10.381472810445356,10.43356168321232,9768288
2022-04-04,10.608771324157715,10.659281114645333,10.521956022345652,10.556682444136165,8561573
2022-04-05,10.660859107971191,10.706633883142864,10.510905830804404,10.656123345184795,8963221
2022-04-06,10.566150665283203,10.719260605524305,10.50459177453069,10.594562982090272,11734380
2022-04-07,10.466711044311523,10.668752475368052,10.414622161424798,10.542476486874689,10932585
2022-04-08,10.905518531799316,10.905518531799316,10.594563622712124,10.594563622712124,15918230
2022-04-11,10.888158798217773,11.115455913641389,10.83449157009416,10.87395301075294,10182489
2022-04-12,10.943402290344238,11.009696951613687,10.81712631497528,10.886577649829697,9330978
2022-04-13,11.186483383178711,11.270141253862041,10.94340220769572,10.94340220769572,15748581
2022-04-14,11.207005500793457,11.260672725352201,11.052317175498061,11.173858163801086,12333670
2022-04-19,11.167543411254883,11.388527150307427,11.158072636571815,11.214897284670222,11319929
2022-04-20,11.229103088378906,11.268564524177622,11.101248758948781,11.249622974781095,10261390
2022-04-21,11.049159049987793,11.284348557561056,11.049159049987793,11.281191131121043,11387400
2022-04-22,10.717682838439941,10.86763611344762,10.626132536750644,10.836066369097262,15981425
2022-04-25,10.204689025878906,10.520379019786924,10.204689025878906,10.498280795479795,19172922
2022-04-26,10.226784706115723,10.436718537473494,10.086302204542037,10.405149545935966,14584407
2022-04-27,10.204689025878906,10.275719462674289,10.1068246009024,10.231522261395714,10301442
2022-04-28,10.38463020324707,10.504592828919778,10.229941910878448,10.266246666997777,9925222
2022-04-29,10.567731857299805,10.626134086471463,10.394102001371222,10.615084975403082,12047757
2022-05-02,10.417777061462402,10.645074103113409,10.346746641863446,10.479336708270555,10101913
2022-05-03,10.676644325256348,10.694007536151142,10.312022165115208,10.501436137431396,11352948
2022-05-04,10.733469009399414,10.837646769836223,10.67348769213841,10.67348769213841,10937079
2022-05-05,10.662440299987793,10.886579978410715,10.597723961668352,10.843961865241116,9047418
2022-05-06,10.736625671386719,10.922882970468352,10.665595243409593,10.694007565133287,11964854
2022-05-09,10.321492195129395,10.840802621034747,10.28045242881886,10.763458098681433,12271233
2022-05-10,10.463552474975586,10.589828440594657,10.296235992599778,10.386207956802224,11465475
2022-05-11,10.749252319335938,10.749252319335938,10.427248288416026,10.496700374352216,10849388
2022-05-12,10.540897369384766,10.678222459069424,10.473024369294368,10.558260579949382,10580131
2022-05-13,10.765037536621094,10.765037536621094,10.531426377906204,10.678222238257447,9604893
2022-05-16,10.911833763122559,10.959186879578779,10.705056581181053,10.722419791969248,9820136
2022-05-17,10.995490074157715,11.181747345100224,10.963921083455464,11.00969585654129,12180448
2022-05-18,10.916568756103516,11.16280736980438,10.899206298007526,10.90078463486496,11314162
2022-05-19,10.88026237487793,11.009695000898784,10.752407332705857,10.881840711390762,15046537
2022-05-20,10.962345123291016,11.143866671014061,10.90709881308743,10.992335783859293,17198097
2022-05-23,11.169211387634277,11.257170599858112,11.086139229816888,11.095911785211342,13271908
2022-05-24,11.08450984954834,11.146407361504494,10.996550636089188,11.092654422533988,9516370
2022-05-25,11.499874114990234,11.499874114990234,11.177356470967542,11.19038732213114,17831449
2022-05-26,11.602493286132812,11.602493286132812,11.446120747867868,11.499873686535626,10961160
2022-05-27,11.558513641357422,11.675792850490277,11.465667374253723,11.61389533908781,11271087
2022-05-30,11.565028190612793,11.625296940232959,11.423316045426912,11.605750276750246,8656883
2022-05-31,11.563400268554688,11.79144288004034,11.563400268554688,11.646473206015553,20843817
2022-06-01,11.481955528259277,11.661132245437777,11.442862977086861,11.563399702442926,12269529
2022-06-02,11.46078109741211,11.524307372365413,11.37445063812315,11.524307372365413,7555112
2022-06-03,11.61226749420166,11.61226749420166,11.446121611218881,11.508019127495183,8852539
2022-06-06,11.753979682922363,11.889176031361366,11.649731315981736,11.667649222499143,13025445
2022-06-07,11.75072193145752,11.815876965327712,11.633442715149316,11.75072193145752,11093002
2022-06-08,11.721402168273926,11.854969757373716,11.648102559522629,11.833794332105771,9910104
2022-06-09,11.42331600189209,11.768637799740006,11.42331600189209,11.711627345390356,14315519
2022-06-10,10.783167839050293,11.418430562922882,10.783167839050293,11.416801026928207,22774413
2022-06-13,10.569783210754395,10.700093254032359,10.418297746608303,10.638196527171713,16703779
2022-06-14,10.726157188415527,10.874385154664466,10.393866222152228,10.701724246153159,12124965
2022-06-15,10.79456901550293,10.906961940469708,10.535577670057073,10.82877528772441,14258080
2022-06-16,10.266814231872559,10.833663649129486,10.169081680857126,10.758735282346727,25435857
2022-06-17,9.78140926361084,10.361289548223631,9.778150968124518,10.240752809671376,27990234
2022-06-20,9.809099197387695,9.993162979125952,9.799325864874636,9.846563768139301,11731385
2022-06-21,9.838418006896973,9.965470537515381,9.779778795608793,9.898686753998266,10985501
2022-06-22,9.496354103088379,9.621777879393417,9.416539466981929,9.582684552568681,17707302
2022-06-23,9.30903434753418,9.644582840877424,9.234105982868465,9.374189379703562,15465466
2022-06-24,9.501241683959961,9.535447958473101,9.129857388666307,9.186867846188207,14695680
2022-06-27,9.30903434753418,9.572911994807402,9.289487682541516,9.437715652575097,16186512
2022-06-28,9.366044044494629,9.545220756737447,9.35952823112411,9.37907489452648,11782048
2022-06-29,9.449117660522461,9.724397397147166,9.309034264930395,9.330209689033007,14245962
2022-06-30,9.225960731506348,9.414910776934141,9.141259040570384,9.366044118044472,13465225
2022-07-01,9.144515991210938,9.325321452814041,9.067958877627653,9.203155978238014,10140782
2022-07-04,9.364415168762207,9.470292280282782,9.29600184770551,9.29600184770551,11895933
2022-07-05,8.821999549865723,9.385591430020398,8.758473277274927,9.375818097567256,21932084
